branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,stimuli_presented,trial_duration,trial_num,trial_template
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,490,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,3496,326,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,972,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,4029,327,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,774,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,3778,328,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,381,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,3362,329,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_l_F,428,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3552,330,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,439,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,3485,331,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,351,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,3336,332,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,376,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,3625,333,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,368,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,3366,334,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_l_F,1013,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3948,335,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,bird_catchRsp,960,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,3565,336,Catch_bird
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,1871,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,4831,337,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,822,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3942,338,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,521,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3469,339,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,632,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,3470,340,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,2595,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,5585,341,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1086,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,4311,342,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1045,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,4113,343,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,1636,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,4669,344,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,711,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3770,345,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,1325,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_2,4311,346,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1820,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,4845,347,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,bird_catchRsp,1372,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,3971,348,Catch_bird
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,1600,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,4662,349,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,3800,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,6888,350,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,3193,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,6098,351,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,1365,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,4357,352,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,2147,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,5282,353,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,4183,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,7306,354,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,2019,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,4975,355,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1029,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,4092,356,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,1182,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,4043,357,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1406,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,4421,358,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,1148,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,4063,359,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,bird_catchRsp,4768,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,7350,360,Catch_bird
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1436,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,4394,361,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,517,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,3529,362,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,2514,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,5684,363,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,457,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,3779,364,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,786,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3831,365,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,591,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,3825,366,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,855,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,4106,367,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,1240,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_3,4265,368,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,1752,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,4788,369,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,1233,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,4312,370,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,2632,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,5605,371,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,bird_catchRsp,1322,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,3908,372,Catch_bird
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,899,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,3997,373,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,876,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_2,3908,374,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,376,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3428,375,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1200,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,4311,376,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,3720,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,6638,377,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,869,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,3796,378,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,1926,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,5056,379,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,532,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,3792,380,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,680,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3643,381,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1394,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,4416,382,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,635,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_5,3758,383,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,bird_catchRsp,1114,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,3709,384,Catch_bird
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,633,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_2,3596,385,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,651,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_8,3670,386,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,535,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_7,3627,387,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,431,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_6,3584,388,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,528,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_4,3534,389,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,461,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_7,3648,390,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,363,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_8,3484,391,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,577,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_2,3634,392,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,854,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_1,3697,393,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,929,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_2,3832,394,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,511,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_3,3581,395,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,bird_catchRsp,1287,['Bird singing'],choice-response,Bird singing,620ec2cd3f3e26074333ad10,songbird,3970,396,Catch_bird
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,951,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_6,3973,397,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_s_J,794,['Shorter'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_1,3868,398,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1467,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_8,4642,399,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,2222,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_1,5164,400,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,930,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_4,3867,401,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_l_F,830,['Longer'],choice-response,Shorter,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_5,3810,402,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,2706,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_3,5673,403,maintaskTrials_2_s_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,705,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_7,3786,404,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,1193,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_ontime_delay_2_tone_Lab_5,4233,405,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,True,keypress,testresponse_l_F,623,['Longer'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_early_delay_2_tone_Lab_6,3577,406,maintaskTrials_2_l_rv
pass,620ddeee49655b42f1242551,Group_JF,0,04cbb73480e16b0dd1318b3b32c0dbaefc83017771f404bf2042f67b6fa133cc,2001.7292289733887,False,keypress,testresponse_s_J,855,['Shorter'],choice-response,Longer,620ec2cd3f3e26074333ad10,single_300ms_late_delay_2_tone_Lab_4,3959,407,maintaskTrials_2_s_rv
