branch_failpass,expt_id,group_id,network_error_repeat,participant_id,participation_duration,response_correct,response_mode,response_name,response_rt,response_target,response_type,response_value,session_id,session_start_time,stimuli_presented,trial_duration,trial_num,trial_template
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,699,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1728,187,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,126,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1227,188,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,347,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1407,189,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,194,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1165,190,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,200,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1279,191,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,9,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,995,192,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,268,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1344,193,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,390,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1422,194,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,221,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1186,195,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,392,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1503,196,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,387,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1432,197,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,374,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1407,198,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,277,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1377,199,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,334,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1302,200,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,220,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,1206,201,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,626,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1736,202,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,317,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1270,203,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,155,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1130,204,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,316,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1370,205,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,462,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1588,206,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,226,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1168,207,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,177,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1278,208,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,734,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1770,209,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,142,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1146,210,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,325,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,1326,211,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,528,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1545,212,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,227,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1359,213,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,374,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,1364,214,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,295,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1237,215,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,349,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1424,216,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,171,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1158,217,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,9,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1104,218,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,154,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1209,219,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,133,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1154,220,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,109,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,1098,221,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,623,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1717,222,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,557,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1638,223,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,475,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1588,224,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,261,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1241,225,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,21,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1120,226,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,334,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1292,227,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,832,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1873,228,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,388,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1461,229,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,245,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1453,230,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,549,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1651,231,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,222,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1281,232,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,411,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1355,233,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,18,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,994,234,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,108,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1133,235,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,593,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1609,236,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,1027,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,2151,237,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,192,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1131,238,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,688,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1766,239,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,149,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1210,240,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,879,[],choice-response,Lap,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,1871,241,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,340,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1367,242,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,254,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1209,243,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,545,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1562,244,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,19,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1002,245,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,192,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1301,246,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,409,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1472,247,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,1344,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,2328,248,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,378,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1429,249,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,277,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1226,250,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,102,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1172,251,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,38,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,1002,252,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,29,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1132,253,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,421,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,1417,254,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,156,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1092,255,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,164,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1204,256,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,28,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1084,257,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,65,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1080,258,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,75,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1169,259,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,62,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab8,1176,260,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,10,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab3,997,261,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,37,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1072,262,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,55,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1169,263,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,28,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab2,997,264,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,323,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1351,265,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,639,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab1,1577,266,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,238,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1297,267,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,519,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab6,1575,268,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,202,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab4,1222,269,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,239,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab7,1323,270,DiscriminationTrials_rv
,6345b7f49677d36bd07c5a10,EXP8a_JF,0,0a8bd6d9ec067b3bdc5344d04ab9d117e1fe76a457780076c0c556228efde072,2164.420788049698,False,keypress,testRsp_rv,9,[],choice-response,Lab,6382505f1517c76bb9b79768,2022-11-26 12:43:59-05:00,Lab5,1047,271,DiscriminationTrials_rv
